program,address,section,storage,kind,reference_count,function_count,access_kinds,widths,extent_upper,extent_bytes,preview
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb5c4,.rdata,initialized,import-slot,3,2,read,4,005eb5c8,4,SR.DLL!?setMipmapBias@srTexture@@QAEXM@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb5c8,.rdata,initialized,import-slot,4,4,read,4,005eb5cc,4,SR.DLL!??0srTextureMap@@QAE@PAVsrColorSurfaceIFace@@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb5cc,.rdata,initialized,import-slot,1,1,read,4,005eb5d0,4,SR.DLL!??1srTextureMap@@MAE@XZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb5d0,.rdata,initialized,import-slot,5,5,read,4,005eb5d4,4,SR.DLL!?setTexture@srMeshModel@@QAEXPAVsrTextureIFace@@JJ@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb5d4,.rdata,initialized,import-slot,3,3,read,4,005eb5d8,4,SR.DLL!?planarMap@srModeler@@QAEXJJABUMappingInfo@1@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb5d8,.rdata,initialized,import-slot,1,1,read,4,005eb5dc,4,SR.DLL!?mapPixelFormat@srPixelConvert@@SAXW4e_surfaceType@1@AAUPixelFormat@1@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb5dc,.rdata,initialized,import-slot,1,1,read,4,005eb5e0,4,SR.DLL!?getFilter@srCore@@QBEPAVsrFilter@@XZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb5e0,.rdata,initialized,import-slot,2,2,read,4,005eb5e4,4,SR.DLL!?getPalette@srCore@@QBEPAVsrPalette@@XZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb5e4,.rdata,initialized,import-slot,11,7,read,4,005eb5e8,4,SR.DLL!?setMipmap@srTexture@@QAEXW4e_mipmap@srTextureIFace@@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb5e8,.rdata,initialized,import-slot,7,3,read,4,005eb5ec,4,SR.DLL!?setMinFilter@srTexture@@QAEXW4e_filter@srTextureIFace@@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb5ec,.rdata,initialized,import-slot,7,3,read,4,005eb5f0,4,SR.DLL!?setMagFilter@srTexture@@QAEXW4e_filter@srTextureIFace@@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb5f0,.rdata,initialized,import-slot,7,3,read,4,005eb5f4,4,SR.DLL!?setCorrection@srTexture@@QAEXW4e_correction@srTextureIFace@@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb5f4,.rdata,initialized,import-slot,7,6,read,4,005eb5f8,4,SR.DLL!?getHeight@srGERD@@QBEJXZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb5f8,.rdata,initialized,import-slot,12,10,read,4,005eb5fc,4,SR.DLL!?getPolyTexture@srMeshModel@@QAEPAV?$srPtr@VsrTextureIFace@@@@JJH@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb5fc,.rdata,initialized,import-slot,43,31,read,4,005eb600,4,SR.DLL!?setFlag@srNode@@QAEXW4e_flag@1@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb600,.rdata,initialized,import-slot,32,21,read,4,005eb604,4,SR.DLL!?clearFlag@srNode@@QAEXW4e_flag@1@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb604,.rdata,initialized,import-slot,6,3,read,4,005eb608,4,SR.DLL!?setViewPort@srGERD@@QAEXKKKK@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb608,.rdata,initialized,import-slot,1,1,read,4,005eb60c,4,SR.DLL!?getViewPlane@srCamera@@QBEXAAURect@1@AAN@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb60c,.rdata,initialized,import-slot,6,4,read,4,005eb610,4,SR.DLL!?setViewPlane@srCamera@@QAEXNN@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb610,.rdata,initialized,import-slot,2,2,read,4,005eb614,4,SR.DLL!?flush@srGERD@@QAEXXZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb614,.rdata,initialized,import-slot,3,3,read,4,005eb618,4,SR.DLL!?invalidateTextureCache@srGERD@@QAEXXZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb618,.rdata,initialized,import-slot,2,2,read,4,005eb61c,4,SR.DLL!?invalidateResidentTextures@srGERD@@QAEXXZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb61c,.rdata,initialized,import-slot,2,1,read,4,005eb620,4,SR.DLL!?setSwapInterval@srGERD@@QAEXK@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb620,.rdata,initialized,import-slot,1,1,read,4,005eb624,4,SR.DLL!?setTextureCacheSize@srGERD@@QAEXK@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb624,.rdata,initialized,import-slot,1,1,read,4,005eb628,4,SR.DLL!?getTextureCacheSize@srGERD@@QBEKXZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb628,.rdata,initialized,import-slot,5,3,read,4,005eb62c,4,SR.DLL!?endFrame@srGERD@@QAEXXZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb62c,.rdata,initialized,import-slot,6,5,read,4,005eb630,4,SR.DLL!?popPick@srGERD@@QAEXAAUPick@1@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb630,.rdata,initialized,import-slot,6,5,read,4,005eb634,4,SR.DLL!?pushPick@srGERD@@QAEXABUPick@1@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb634,.rdata,initialized,import-slot,3,3,read,4,005eb638,4,SR.DLL!?setPickKey@srGERD@@QAEXK@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb638,.rdata,initialized,import-slot,4,2,read,4,005eb63c,4,SR.DLL!?setTextureReduction@srGERD@@QAEXJ@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb63c,.rdata,initialized,import-slot,3,3,read,4,005eb640,4,SR.DLL!?clear@srGERD@@QAEXABV?$srFlags@W4e_buffer@srGERD@@@@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb640,.rdata,initialized,import-slot,5,4,read,4,005eb644,4,SR.DLL!?setScissor@srGERD@@QAEXKKKK@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb644,.rdata,initialized,import-slot,5,3,read,4,005eb648,4,SR.DLL!?beginFrame@srGERD@@QAE?AW4e_error@1@XZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb648,.rdata,initialized,import-slot,1,1,read,4,005eb64c,4,SR.DLL!?reset@srStatisticsManager@@QAEXXZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb64c,.rdata,initialized,import-slot,3,2,read,4,005eb650,4,SR.DLL!?resetStatistics@srGERD@@QAEXXZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb650,.rdata,initialized,import-slot,3,3,read,4,005eb654,4,SR.DLL!?setClearColor@srGERD@@QAEXMMMM@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb654,.rdata,initialized,import-slot,4,3,read,4,005eb658,4,SR.DLL!?flushRenderers@srGERD@@QAEXXZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb658,.rdata,initialized,import-slot,3,2,read,4,005eb65c,4,SR.DLL!?render@srScene@@QAEXAAVsrGERD@@PAVsrCamera@@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb65c,.rdata,initialized,import-slot,2,1,read,4,005eb660,4,SR.DLL!?setClearDepth@srGERD@@QAEXN@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb660,.rdata,initialized,import-slot,10,6,read,4,005eb664,4,SR.DLL!?toggle@srGERD@@QAEXW4e_enable@1@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb664,.rdata,initialized,import-slot,1,1,read,4,005eb668,4,SR.DLL!?setFogColor@srGERD@@QAEXABV?$srVector3T@M@@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb668,.rdata,initialized,import-slot,3,2,read,4,005eb66c,4,SR.DLL!?getStatistics@srGERD@@QAEXAAUStatistics@1@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb66c,.rdata,initialized,import-slot,1,1,read,4,005eb670,4,SR.DLL!?getTextureCacheUsed@srGERD@@QBEKXZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb670,.rdata,initialized,import-slot,1,1,read,4,005eb674,4,SR.DLL!?getResidentTextureMemUsed@srGERD@@QBEKXZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb674,.rdata,initialized,import-slot,1,1,read,4,005eb678,4,SR.DLL!?getChildCount@srNode@@QBEJXZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb678,.rdata,initialized,import-slot,1,1,read,4,005eb67c,4,SR.DLL!?touch@srClass@@QAEXXZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb67c,.rdata,initialized,import-slot,32,28,read,4,005eb680,4,SR.DLL!?find@srRegistry@@QAEPAVsrRuntimeClass@@PAVClassNode@1@PBDPBV2@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb680,.rdata,initialized,import-slot,1,1,read,4,005eb684,4,SR.DLL!?getActivePolygonCount@srMeshModel@@QAEJXZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb684,.rdata,initialized,import-slot,15,15,read,4,005eb688,4,SR.DLL!?getVertexLoc@srMeshModel@@QAEPAV?$srVector3T@M@@XZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb688,.rdata,initialized,import-slot,5,5,read,4,005eb68c,4,SR.DLL!?convert@srModeler@@QAEXAAVsrMeshModel@@H@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb68c,.rdata,initialized,import-slot,2,1,read,4,005eb690,4,SR.DLL!?unlockSceneGraph@srNode@@SAXXZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb690,.rdata,initialized,import-slot,2,1,read,4,005eb694,4,SR.DLL!?lockSceneGraph@srNode@@SAXXZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb694,.rdata,initialized,import-slot,1,1,read,4,005eb698,4,SR.DLL!?setAmbientLight@srGERD@@QAEXMMMM@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb698,.rdata,initialized,import-slot,1,1,read,4,005eb69c,4,SR.DLL!?flipFrame@srGERD@@QAEXXZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb69c,.rdata,initialized,import-slot,1,1,read,4,005eb6a0,4,SR.DLL!?setGamma@srGERD@@QAEXABV?$srVector3T@M@@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb6a0,.rdata,initialized,import-slot,2,1,read,4,005eb6a4,4,SR.DLL!?sGetClassName@srColorSurface@@SAPBDXZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb6a4,.rdata,initialized,import-slot,1,1,read,4,005eb6a8,4,SR.DLL!?sGetClassName@srColorSurfaceIFace@@SAPBDXZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb6a8,.rdata,initialized,import-slot,111,94,read,4,005eb6ac,4,SR.DLL!?sGetClassNode@srClass@@SAPAVClassNode@srRegistry@@XZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb6ac,.rdata,initialized,import-slot,145,112,read,4,005eb6b0,4,SR.DLL!?registerClass@srRegistry@@QAEPAVClassNode@1@PBDPAV21@KH@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb6b0,.rdata,initialized,import-slot,127,112,read,4,005eb6b4,4,SR.DLL!?getClassNode@srRegistry@@QAEPAVClassNode@1@K@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb6b4,.rdata,initialized,import-slot,1,1,read,4,005eb6b8,4,SR.DLL!??4srColorSurface@@QAEAAV0@ABV0@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb6b8,.rdata,initialized,import-slot,2,2,read,4,005eb6bc,4,SR.DLL!??4srMeshModel@@QAEAAV0@ABV0@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb6bc,.rdata,initialized,import-slot,15,15,read,4,005eb6c0,4,SR.DLL!?sGetClassName@srTexture@@SAPBDXZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb6c0,.rdata,initialized,import-slot,4,4,read,4,005eb6c4,4,SR.DLL!?getVertexTexCoords@srMeshModel@@QAEPAV?$srVector2T@M@@JJH@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb6c4,.rdata,initialized,import-slot,11,8,read,4,005eb6c8,4,SR.DLL!?sGetClassName@srMaterial@@SAPBDXZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb6c8,.rdata,initialized,import-slot,18,10,read,4,005eb6cc,4,SR.DLL!?sGetClassName@srMaterialIFace@@SAPBDXZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb6cc,.rdata,initialized,import-slot,3,3,read,4,005eb6d0,4,SR.DLL!??4srMaterial@@QAEAAV0@ABV0@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb6d0,.rdata,initialized,import-slot,1,1,read,4,005eb6d4,4,SR.DLL!?dump@srClass@@UAEXAAV?$basic_ostream@DU?$char_traits@D@std@@@std@@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb6d4,.rdata,initialized,import-slot,6,1,read,4,005eb6d8,4,SR.DLL!??1srMaterialIFace@@UAE@XZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb6d8,.rdata,initialized,import-slot,21,9,read,4,005eb6dc,4,SR.DLL!??1srClass@@MAE@XZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb6dc,.rdata,initialized,import-slot,35,31,read,4,005eb6e0,4,SR.DLL!?registerInstance@srRegistry@@QAEXPAVClassNode@1@PAVsrRuntimeClass@@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb6e0,.rdata,initialized,import-slot,5,5,read,4,005eb6e4,4,SR.DLL!??0srClass@@IAE@XZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb6e4,.rdata,initialized,import-slot,2,2,read,4,005eb6e8,4,SR.DLL!??4srMaterialIFace@@QAEAAV0@ABV0@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb6e8,.rdata,initialized,import-slot,44,35,read,4,005eb6ec,4,SR.DLL!?unregisterInstance@srRegistry@@QAEXPAVClassNode@1@PAVsrRuntimeClass@@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb6ec,.rdata,initialized,import-slot,53,46,read,4,005eb6f0,4,SR.DLL!?sGetClassName@srNode@@SAPBDXZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb6f0,.rdata,initialized,import-slot,1,1,read,4,005eb6f4,4,SR.DLL!??4srCamera@@QAEAAV0@ABV0@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb6f4,.rdata,initialized,import-slot,1,1,read,4,005eb6f8,4,SR.DLL!??4srScene@@QAEAAV0@ABV0@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb6f8,.rdata,initialized,import-slot,10,3,read,4,005eb6fc,4,SR.DLL!?find@srRegistry@@QAEPAVsrRuntimeClass@@PAVClassNode@1@PBV2@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb6fc,.rdata,initialized,import-slot,4,4,read,4,005eb700,4,SR.DLL!?getVerticalFOV@srCamera@@QBENXZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb700,.rdata,initialized,import-slot,4,4,read,4,005eb704,4,SR.DLL!?getHorizontalFOV@srCamera@@QBENXZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb704,.rdata,initialized,import-slot,10,9,read,4,005eb708,4,SR.DLL!?getLocation@srNode@@QBEXAAV?$srVector3T@M@@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb708,.rdata,initialized,import-slot,1,1,read,4,005eb70c,4,SR.DLL!?getSurfaceIOManager@srCore@@QBEPAVsrSurfaceIOManager@@XZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb70c,.rdata,initialized,import-slot,339,133,read,4,005eb710,4,SR.DLL!?srCore@@3V0@A
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb710,.rdata,initialized,import-slot,3,3,read,4,005eb714,4,SR.DLL!?getPolyEq@srMeshModel@@QAEPAV?$srVector4T@M@@XZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb714,.rdata,initialized,import-slot,1,1,read,4,005eb718,4,SR.DLL!?getRawTime@srTimer@@UAEKW4e_timerReadControl@1@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb718,.rdata,initialized,import-slot,1,1,read,4,005eb71c,4,SR.DLL!?getRawTime@srTimer@@UAEKAAVsrQuadWord@@W4e_timerReadControl@1@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb71c,.rdata,initialized,import-slot,12,12,read,4,005eb720,4,SR.DLL!?getPolyVertex@srMeshModel@@QAEPAVsrVector3i@@XZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb720,.rdata,initialized,import-slot,1,1,read,4,005eb724,4,SR.DLL!?getUTime@srTimer@@UAEKAAVsrQuadWord@@W4e_timerReadControl@1@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb724,.rdata,initialized,import-slot,1,1,read,4,005eb728,4,SR.DLL!?getTime@srTimer@@UAENW4e_timerReadControl@1@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb728,.rdata,initialized,import-slot,1,1,read,4,005eb72c,4,SR.DLL!?getMsTime@srTimer@@UAEKW4e_timerReadControl@1@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb72c,.rdata,initialized,import-slot,1,1,read,4,005eb730,4,SR.DLL!?reset@srTimer@@UAEHHHH@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb730,.rdata,initialized,import-slot,1,1,read,4,005eb734,4,SR.DLL!?resume@srTimer@@UAEKXZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb734,.rdata,initialized,import-slot,1,1,read,4,005eb738,4,SR.DLL!?pause@srTimer@@UAEHXZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb738,.rdata,initialized,import-slot,1,1,read,4,005eb73c,4,SR.DLL!?getAscTime@srTimer@@UAEPADPADW4e_timerReadControl@1@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb73c,.rdata,initialized,import-slot,2,2,read,4,005eb740,4,SR.DLL!??0srTimer@@QAE@HHH@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb740,.rdata,initialized,import-slot,1,1,read,4,005eb744,4,SR.DLL!??1srTimer@@UAE@XZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb744,.rdata,initialized,import-slot,1,1,read,4,005eb748,4,SR.DLL!??_DsrBinIMStream@@QAEXXZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb748,.rdata,initialized,import-slot,2,2,read,4,005eb74c,4,SR.DLL!??_7srBinStream@@6B@
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb74c,.rdata,initialized,import-slot,2,2,read,4,005eb750,4,SR.DLL!??1Decompressor@srHuffman@@QAE@XZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb750,.rdata,initialized,import-slot,1,1,read,4,005eb754,4,SR.DLL!?decompressSymbol@Decompressor@srHuffman@@QAEKXZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb754,.rdata,initialized,import-slot,1,1,read,4,005eb758,4,SR.DLL!?getDataCount@Decompressor@srHuffman@@QBEKXZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb758,.rdata,initialized,import-slot,1,1,read,4,005eb75c,4,SR.DLL!??0Decompressor@srHuffman@@QAE@AAVBitIStream@1@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb75c,.rdata,initialized,import-slot,1,1,read,4,005eb760,4,SR.DLL!??0BitIStream@srHuffman@@QAE@AAVsrBinIStream@@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb760,.rdata,initialized,import-slot,1,1,read,4,005eb764,4,SR.DLL!??0srBinIMStream@@QAE@PBXK@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb764,.rdata,initialized,import-slot,3,1,read,4,005eb768,4,SR.DLL!??1srBinOStream@@UAE@XZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb768,.rdata,initialized,import-slot,1,1,read,4,005eb76c,4,SR.DLL!??1Sampler@srHuffman@@QAE@XZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb76c,.rdata,initialized,import-slot,1,1,read,4,005eb770,4,SR.DLL!??_DsrBinOMStream@@QAEXXZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb770,.rdata,initialized,import-slot,1,1,read,4,005eb774,4,SR.DLL!?getPtr@srBinOMStream@@QAEPAXXZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb774,.rdata,initialized,import-slot,1,1,read,4,005eb778,4,SR.DLL!?getSize@srBinOMStream@@UAEKXZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb778,.rdata,initialized,import-slot,2,2,read,4,005eb77c,4,SR.DLL!??1BitOStream@srHuffman@@QAE@XZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb77c,.rdata,initialized,import-slot,2,2,read,4,005eb780,4,SR.DLL!??1Compressor@srHuffman@@QAE@XZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb780,.rdata,initialized,import-slot,1,1,read,4,005eb784,4,SR.DLL!?storeSymbolTable@Compressor@srHuffman@@QAEXAAVBitOStream@2@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb784,.rdata,initialized,import-slot,1,1,read,4,005eb788,4,SR.DLL!?put@BitOStream@srHuffman@@QAEXKK@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb788,.rdata,initialized,import-slot,1,1,read,4,005eb78c,4,SR.DLL!??0Compressor@srHuffman@@QAE@ABVSampler@1@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb78c,.rdata,initialized,import-slot,1,1,read,4,005eb790,4,SR.DLL!?insert@Sampler@srHuffman@@QAEXK@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb790,.rdata,initialized,import-slot,1,1,read,4,005eb794,4,SR.DLL!??0Sampler@srHuffman@@QAE@XZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb794,.rdata,initialized,import-slot,1,1,read,4,005eb798,4,SR.DLL!??0BitOStream@srHuffman@@QAE@AAVsrBinOStream@@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb798,.rdata,initialized,import-slot,1,1,read,4,005eb79c,4,SR.DLL!??0srBinOMStream@@QAE@XZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb79c,.rdata,initialized,import-slot,48,40,read,4,005eb7a0,4,SR.DLL!?getLocation@srNode@@QBE?AV?$srVector3T@N@@XZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb7a0,.rdata,initialized,import-slot,18,12,read,4,005eb7a4,4,SR.DLL!?sGetClassName@srIlluminator@@SAPBDXZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb7a4,.rdata,initialized,import-slot,2,2,read,4,005eb7a8,4,SR.DLL!??4srClass@@QAEAAV0@ABV0@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb7a8,.rdata,initialized,import-slot,21,11,read,4,005eb7ac,4,SR.DLL!?setScale@srNode@@QAEXABV?$srVector3T@N@@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb7ac,.rdata,initialized,import-slot,4,4,read,4,005eb7b0,4,SR.DLL!?project@srCamera@@QAE?AW4e_projectionResult@1@AAV?$srVector3T@M@@ABV?$srVector3T@N@@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb7b0,.rdata,initialized,import-slot,1,1,read,4,005eb7b4,4,SR.DLL!?process@srNode@@UAEXABUProcessInfo@1@W4e_processType@1@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb7b4,.rdata,initialized,import-slot,1,1,read,4,005eb7b8,4,SR.DLL!?vInstance@srNode@@UAEPAVsrClass@@XZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb7b8,.rdata,initialized,import-slot,1,1,read,4,005eb7bc,4,SR.DLL!?dump@srNode@@UAEXAAV?$basic_ostream@DU?$char_traits@D@std@@@std@@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb7bc,.rdata,initialized,import-slot,12,12,read,4,005eb7c0,4,SR.DLL!??0srNode@@QAE@PAV0@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb7c0,.rdata,initialized,import-slot,40,17,read,4,005eb7c4,4,SR.DLL!??1srNode@@MAE@XZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb7c4,.rdata,initialized,import-slot,6,5,read,4,005eb7c8,4,SR.DLL!?setGroupMask@srIlluminator@@QAEXK@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb7c8,.rdata,initialized,import-slot,4,3,read,4,005eb7cc,4,SR.DLL!?getLocationZ@srNode@@QBENXZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb7cc,.rdata,initialized,import-slot,11,9,read,4,005eb7d0,4,SR.DLL!?getLocationY@srNode@@QBENXZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb7d0,.rdata,initialized,import-slot,4,3,read,4,005eb7d4,4,SR.DLL!?getLocationX@srNode@@QBENXZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb7d4,.rdata,initialized,import-slot,6,6,read,4,005eb7d8,4,SR.DLL!??4srNode@@QAEAAV0@ABV0@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb7d8,.rdata,initialized,import-slot,4,4,read,4,005eb7dc,4,SR.DLL!?setLinearAttenuation@srLight@@QAEXMM@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb7dc,.rdata,initialized,import-slot,1,1,read,4,005eb7e0,4,SR.DLL!?getClipRange@srCamera@@QBEXAAN0@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb7e0,.rdata,initialized,import-slot,3,2,read,4,005eb7e4,4,SR.DLL!?getPolyShader@srMeshModel@@QAEPAVsrShader@@JH@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb7e4,.rdata,initialized,import-slot,4,3,read,4,005eb7e8,4,SR.DLL!?getShader@srMeshModel@@QBE?AVsrShader@@J@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb7e8,.rdata,initialized,import-slot,40,14,read,4,005eb7ec,4,SR.DLL!?vp@srVectorProcessor@@0PAVsrVP@@A
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb7ec,.rdata,initialized,import-slot,10,6,read,4,005eb7f0,4,SR.DLL!?getMaterial@srMeshModel@@QBEPAVsrMaterialIFace@@JW4e_side@1@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb7f0,.rdata,initialized,import-slot,3,3,read,4,005eb7f4,4,SR.DLL!?getWorldSpaceRotation@srNode@@QBEXAAV?$srMatrix3T@M@@@Z
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb7f4,.rdata,initialized,import-slot,5,4,read,4,005eb7f8,4,SR.DLL!?getWorldSpaceLocation@srNode@@QBE?AV?$srVector3T@N@@XZ
wiz8--gog-1261--wiz8new--57a3072c2f83,005eb7f8,.rdata,initialized,import-slot,3,3,read,4,005eb7fc,4,SR.DLL!?popEnable@srGERD@@QAEXXZ
